INTLDES,NORAD_CAT_ID,OBJECT_NAME,APOGEE,PERIGEE
2019-074AS,44753,STARLINK-1048,549,546
2019-074BM,44772,STARLINK-1068,549,546
2019-089B,44853,TYVAK-0129,553,547
2019-089C,44854,OBJECT C,564,553
2019-089D,44855,LEMUR 2 JPGSQUARED,552,546
2019-089E,44856,QPS-SAR-1 IZANAGI,556,550
2019-089M,44863,LEMUR 2 THEODOSIA,552,546
2020-006L,45054,STARLINK-1156,548,546
2020-006S,45060,STARLINK-1166,548,546
2020-006Z,45067,STARLINK-1150,549,546
2020-006AL,45078,STARLINK-1177,548,546
2020-006AS,45084,STARLINK-1173,548,547
2020-006AW,45088,STARLINK-1183,549,546
2020-006BA,45092,STARLINK-1137,548,546
2020-006BD,45095,STARLINK-1147,548,546
2020-006BJ,45100,STARLINK-1193,549,546
2020-012P,45191,STARLINK-1236,548,546
2020-012U,45196,STARLINK-1244,548,546
2020-012AC,45204,STARLINK-1206,549,546
2020-012AF,45207,STARLINK-1210,548,547
2020-012AN,45214,STARLINK-1233,548,546
2020-012AW,45222,STARLINK-1191,548,546
2020-012AZ,45225,STARLINK-1215,548,546
2020-019A,45360,STARLINK-1279,548,546
2020-019M,45371,STARLINK-1287,549,545
2020-019U,45378,STARLINK-1310,549,546
2020-019W,45380,STARLINK-1207,549,546
2020-019Y,45382,STARLINK-1264,536,534
2020-019AA,45384,STARLINK-1267,549,546
2020-019AR,45399,STARLINK-1255,549,546
2020-019AU,45402,STARLINK-1257,549,546
2020-019AX,45405,STARLINK-1263,549,545
2020-019AY,45406,STARLINK-1265,549,546
2020-019BH,45415,STARLINK-1316,549,546
2020-025A,45531,STARLINK-1329,548,546
2020-025D,45534,STARLINK-1341,549,546
2020-025K,45540,STARLINK-1368,549,546
2020-025M,45542,STARLINK-1371,549,546
2020-025V,45550,STARLINK-1390,549,546
2020-025AB,45556,STARLINK-1334,548,546
2020-025AD,45558,STARLINK-1342,548,546
2020-025AK,45564,STARLINK-1356,548,546
2020-025AT,45572,STARLINK-1320,548,546
2020-025BH,45586,STARLINK-1347,548,546
2020-025BL,45589,STARLINK-1364,549,546
2020-025BM,45590,STARLINK-1365,549,546
2020-035D,45660,STARLINK-1443,548,546
2020-035L,45667,STARLINK-1450,548,546
2020-035S,45673,STARLINK-1456,548,546
2020-035T,45674,STARLINK-1457,548,546
2020-035AB,45682,STARLINK-1397,548,546
2020-035AJ,45689,STARLINK-1413,548,546
2020-035AM,45692,STARLINK-1416,548,546
2020-035AT,45698,STARLINK-1370,548,546
2020-035BC,45707,STARLINK-1412,549,546
2020-038D,45733,STARLINK-1467,534,533
2020-038E,45734,STARLINK-1468,537,535
2020-038J,45738,STARLINK-1474,549,546
2020-038Q,45744,STARLINK-1500,549,545
2020-038W,45750,STARLINK-1391,548,546
2020-038Z,45753,STARLINK-1476,549,546
2020-038AC,45756,STARLINK-1484,549,546
2020-038AG,45760,STARLINK-1494,549,546
2020-038AN,45766,STARLINK-1509,549,546
2020-038AQ,45768,STARLINK-1521,549,546
2020-038AU,45772,STARLINK-1470,548,546
2020-038AV,45773,STARLINK-1482,549,546
2020-038AX,45775,STARLINK-1488,541,540
2020-038AZ,45777,STARLINK-1490,549,546
2020-038BA,45778,STARLINK-1491,549,546
2020-038BG,45784,STARLINK-1510,548,546
2020-038BJ,45786,STARLINK-1513,549,546
2020-038BK,45787,STARLINK-1517,548,546
2020-055G,46033,STARLINK-1556,548,546
2020-055H,46034,STARLINK-1557,549,546
2020-055L,46037,STARLINK-1565,549,546
2020-055R,46042,STARLINK-1581,549,546
2020-055S,46043,STARLINK-1582,548,546
2020-055AA,46051,STARLINK-1540,548,546
2020-055AC,46053,STARLINK-1543,548,546
2020-055AE,46055,STARLINK-1554,549,546
2020-055AH,46058,STARLINK-1564,548,546
2020-055AT,46068,STARLINK-1532,549,546
2020-055AU,46069,STARLINK-1533,548,546
2020-055BB,46076,STARLINK-1552,548,546
2020-055BE,46079,STARLINK-1566,548,546
2020-057A,46117,STARLINK-1585,549,546
2020-057E,46121,STARLINK-1602,549,546
2020-057F,46122,STARLINK-1604,548,546
2020-057H,46124,STARLINK-1614,548,546
2020-057P,46130,STARLINK-1624,548,546
2020-057S,46133,STARLINK-1637,548,546
2020-057AH,46148,STARLINK-1616,548,546
2020-057BC,46167,STARLINK-1626,548,546
2020-062M,46336,STARLINK-1738,549,546
2020-062BB,46374,STARLINK-1711,546,544
1994-074AU,46508,RESURS O1 DEB,550,548
1994-074BB,46515,RESURS O1 DEB,551,548
2020-070A,46532,STARLINK-1644,549,546
2020-070M,46543,STARLINK-1693,549,546
2020-070N,46544,STARLINK-1694,549,546
2020-070X,46553,STARLINK-1664,549,546
2020-070Y,46554,STARLINK-1671,549,546
2020-070AA,46556,STARLINK-1676,549,546
2020-070AE,46560,STARLINK-1706,546,544
2020-070AH,46563,STARLINK-1730,549,546
2020-070AJ,46564,STARLINK-1733,548,546
2020-070AL,46566,STARLINK-1740,548,546
2020-070AP,46569,STARLINK-1747,549,545
2020-070AV,46575,STARLINK-1675,549,546
2020-070AW,46576,STARLINK-1677,548,546
2020-070AX,46577,STARLINK-1682,548,546
2020-070BA,46580,STARLINK-1708,549,546
2020-070BD,46583,STARLINK-1729,549,545
2020-070BK,46589,STARLINK-1749,549,545
2020-073F,46675,STARLINK-1720,548,546
2020-073S,46686,STARLINK-1783,549,546
2020-073T,46687,STARLINK-1784,549,546
2020-073AA,46694,STARLINK-1793,548,546
2020-073AC,46696,STARLINK-1795,548,546
2020-073AE,46698,STARLINK-1797,548,547
2020-073AL,46704,STARLINK-1804,549,545
2020-073AR,46709,STARLINK-1810,549,546
2020-073AV,46713,STARLINK-1815,549,546
2020-073AX,46715,STARLINK-1817,549,546
2020-073BF,46723,STARLINK-1826,549,546
2020-074AT,46780,STARLINK-1832,549,546
2020-074BA,46787,STARLINK-1899,548,546
2020-074BF,46792,STARLINK-1934,549,546
1994-074BH,46877,RESURS O1 DEB,554,541
1994-074BL,46880,RESURS O1 DEB,558,538
1994-074BQ,46884,RESURS O1 DEB,554,549
1994-074BU,46888,RESURS O1 DEB,567,556
1994-074BV,46889,RESURS O1 DEB,545,535
1994-074BZ,46893,RESURS O1 DEB,548,542
1994-074CC,46896,RESURS O1 DEB,552,543
1994-074CF,46899,RESURS O1 DEB,556,547
1994-074CK,46903,RESURS O1 DEB,566,562
2020-081E,46909,LEMUR 2 JINDRA,554,548
2020-088G,47128,STARLINK-1837,548,546
2020-088Y,47144,STARLINK-1857,548,546
2020-088AB,47147,STARLINK-1860,548,546
2020-088AD,47149,STARLINK-1862,548,546
2020-088AE,47150,STARLINK-1863,549,546
2020-088AG,47152,STARLINK-1866,548,546
2020-088BA,47170,STARLINK-1887,548,546
2020-088BB,47171,STARLINK-1888,548,546
2020-088BE,47174,STARLINK-1891,548,546
2020-088BH,47177,STARLINK-1907,549,546
1994-074CM,47199,RESURS O1 DEB,551,542
1994-074CP,47201,RESURS O1 DEB,557,553
1994-074CT,47207,RESURS O1 DEB,538,535
1994-074DA,47215,RESURS O1 DEB,565,561
1994-074DD,47218,RESURS O1 DEB,559,555
1994-074DJ,47223,RESURS O1 DEB,563,558
2021-005C,47351,STARLINK-2017,548,546
2021-005J,47357,STARLINK-2050,548,546
2021-005W,47369,STARLINK-2085,548,546
2021-005AB,47374,STARLINK-2093,548,546
2021-005AE,47377,STARLINK-2097,548,546
2021-005AH,47380,STARLINK-2100,548,546
2021-005AR,47388,STARLINK-2109,549,546
2021-005AT,47390,STARLINK-2111,548,546
2021-005BF,47402,STARLINK-2124,548,546
2021-009K,47557,STARLINK-1956,548,546
2021-009V,47567,STARLINK-1966,548,546
2021-009AC,47574,STARLINK-1976,548,546
2021-009AQ,47586,STARLINK-1990,548,546
2021-009AX,47593,STARLINK-1998,549,546
2021-012A,47620,STARLINK-1528,548,546
2021-012B,47621,STARLINK-1609,548,546
2021-012C,47622,STARLINK-1645,548,546
2021-012F,47625,STARLINK-1704,549,546
2021-012Y,47642,STARLINK-2020,548,546
2021-012AF,47649,STARLINK-2032,548,546
2021-012AK,47653,STARLINK-2037,548,546
2021-012AW,47664,STARLINK-2054,548,546
2021-012AY,47666,STARLINK-2057,548,546
2021-012BE,47672,STARLINK-2065,549,546
2021-012BH,47675,STARLINK-2078,548,546
2021-017C,47724,STARLINK-2116,549,545
2021-017D,47725,STARLINK-2125,549,546
2021-017E,47726,STARLINK-2126,549,546
2021-017F,47727,STARLINK-2129,549,546
2021-017L,47732,STARLINK-2142,549,546
2021-017Q,47736,STARLINK-2147,549,546
2021-017S,47738,STARLINK-2149,549,546
2021-017U,47740,STARLINK-2152,549,546
2021-017Y,47744,STARLINK-2158,549,546
2021-017Z,47745,STARLINK-2159,549,545
2021-017AD,47749,STARLINK-2163,549,546
2021-017AF,47751,STARLINK-2168,549,545
2021-017AG,47752,STARLINK-2169,548,546
2021-017AL,47756,STARLINK-2174,549,545
2021-017AW,47766,STARLINK-2184,548,546
2021-017BB,47771,STARLINK-2194,549,546
2021-017BE,47774,STARLINK-2197,549,546
2021-017BF,47775,STARLINK-2198,549,546
2021-017BM,47781,STARLINK-2223,548,546
2021-018B,47788,STARLINK-2314,549,546
2021-018D,47790,STARLINK-2319,548,546
2021-018E,47791,STARLINK-2322,548,546
2021-018F,47792,STARLINK-2334,549,545
2021-018H,47794,STARLINK-2341,549,546
2021-018K,47796,STARLINK-2373,549,546
2021-018V,47806,STARLINK-2387,549,546
2021-018W,47807,STARLINK-2388,549,545
2021-018Z,47810,STARLINK-2391,548,546
2021-018AE,47815,STARLINK-2396,549,546
2021-018AF,47816,STARLINK-2399,548,546
2021-018AG,47817,STARLINK-2400,549,546
2021-018AM,47822,STARLINK-2407,548,546
2021-018AQ,47825,STARLINK-2410,548,547
2021-018AU,47829,STARLINK-2416,548,546
2021-018BC,47837,STARLINK-2427,549,546
2021-018BD,47838,STARLINK-2429,549,546
2021-018BE,47839,STARLINK-2431,548,546
2021-018BH,47842,STARLINK-2434,548,546
2021-021A,47860,STARLINK-2258,548,546
2021-021E,47864,STARLINK-2304,548,546
2021-021H,47867,STARLINK-2321,548,546
2021-021J,47868,STARLINK-2323,549,546
2021-021Q,47874,STARLINK-2330,549,546
2021-021S,47876,STARLINK-2332,548,546
2021-021U,47878,STARLINK-2335,549,546
2021-021W,47880,STARLINK-2337,549,546
2021-021AC,47886,STARLINK-2345,539,537
2021-021AM,47895,STARLINK-2355,548,546
2021-021AN,47896,STARLINK-2356,549,546
2021-021AQ,47898,STARLINK-2358,549,546
2021-021AX,47905,STARLINK-2365,548,546
2021-021BE,47912,STARLINK-2372,548,546
2021-021BG,47914,STARLINK-2375,548,546
2021-021BK,47917,STARLINK-2397,548,546
2021-024D,47980,STARLINK-2312,548,546
2021-024N,47989,STARLINK-2305,548,546
2021-024Q,47991,STARLINK-2279,548,546
2021-024T,47994,STARLINK-2290,548,546
2021-024W,47997,STARLINK-2266,548,546
2021-024X,47998,STARLINK-2296,548,546
2021-024AB,48002,STARLINK-2265,548,546
2021-024AR,48016,STARLINK-2284,549,546
2021-024AV,48020,STARLINK-2294,549,546
2021-024AW,48021,STARLINK-2301,549,546
2021-027D,48095,STARLINK-2414,549,546
2021-027Z,48115,STARLINK-2452,549,546
2021-027AA,48116,STARLINK-2454,549,545
2021-027AC,48118,STARLINK-2458,548,546
2021-027AF,48121,STARLINK-2462,549,546
2021-027AK,48125,STARLINK-2466,549,546
2021-027AL,48126,STARLINK-2467,549,546
2021-027AW,48136,STARLINK-2479,549,546
2021-027AX,48137,STARLINK-2480,549,545
2021-027BC,48142,STARLINK-2485,549,546
2021-027BE,48144,STARLINK-2487,549,546
2021-027BG,48146,STARLINK-2489,549,546
2021-027BJ,48148,STARLINK-2491,549,546
2021-036E,48280,STARLINK-2565,548,546
2021-036J,48284,STARLINK-2564,548,546
2021-036R,48291,STARLINK-2555,549,546
2021-036S,48292,STARLINK-2542,549,546
2021-036AJ,48308,STARLINK-2532,548,546
2021-036AK,48309,STARLINK-2517,548,546
2021-036AW,48320,STARLINK-2029,549,546
2021-036BE,48328,STARLINK-2504,548,546
2021-036BG,48330,STARLINK-2501,548,546
2021-036BH,48331,STARLINK-2514,549,546
2021-036BJ,48332,STARLINK-2511,549,546
2021-038D,48356,STARLINK-2637,548,546
2021-038AJ,48385,STARLINK-2598,548,546
2021-038AL,48387,STARLINK-2600,549,546
2021-038AQ,48391,STARLINK-2607,548,546
2021-038AS,48393,STARLINK-2602,549,546
2021-038BE,48405,STARLINK-2570,548,546
2021-038BG,48407,STARLINK-2595,548,546
2021-038BM,48412,STARLINK-2581,548,546
2021-040B,48429,STARLINK-2749,549,545
2021-040G,48434,STARLINK-2692,548,546
2021-040H,48435,STARLINK-2633,549,545
2021-040J,48436,STARLINK-2639,549,546
2021-040K,48437,STARLINK-2642,549,545
2021-040L,48438,STARLINK-2640,548,546
2021-040N,48440,STARLINK-2682,549,545
2021-040AE,48456,STARLINK-2508,549,546
2021-040AL,48462,STARLINK-2683,548,546
2021-040AP,48465,STARLINK-2681,549,546
2021-040AQ,48466,STARLINK-2687,549,546
2021-040AU,48470,STARLINK-2675,549,546
2021-040AZ,48475,STARLINK-2619,549,545
2021-040BC,48478,STARLINK-2728,549,545
2021-040BJ,48484,STARLINK-2696,548,546
2021-040BM,48487,STARLINK-2494,549,546
1994-074EA,48499,RESURS O1 DEB,560,550
1994-074EC,48501,RESURS O1 DEB,564,563
1994-074EJ,48507,RESURS O1 DEB,562,539
1994-074EM,48510,RESURS O1 DEB,553,552
1994-074ER,48514,RESURS O1 DEB,534,533
1994-074ES,48515,RESURS O1 DEB,551,548
2021-041D,48556,STARLINK-2151,549,546
2021-041E,48557,STARLINK-2155,549,546
2021-041F,48558,STARLINK-2166,549,546
2021-041K,48562,STARLINK-2187,549,546
2021-041Q,48567,STARLINK-2215,549,546
2021-041Y,48575,STARLINK-2227,548,546
2021-041Z,48576,STARLINK-2228,549,546
2021-041AA,48577,STARLINK-2231,549,546
2021-041AB,48578,STARLINK-2232,549,545
2021-041AD,48580,STARLINK-2234,549,546
2021-041AE,48581,STARLINK-2235,548,546
2021-041AH,48584,STARLINK-2238,549,546
2021-041AS,48593,STARLINK-2250,549,546
2021-041AU,48595,STARLINK-2252,549,546
2021-041AW,48597,STARLINK-2255,548,546
2021-041AX,48598,STARLINK-2256,548,546
2021-041BB,48602,STARLINK-2713,548,546
2021-041BC,48603,STARLINK-2714,548,546
2021-044C,48640,STARLINK-2736,549,546
2021-044D,48641,STARLINK-2754,549,546
2021-044K,48647,STARLINK-2691,548,546
2021-044L,48648,STARLINK-2521,548,546
2021-044S,48654,STARLINK-2651,549,546
2021-044T,48655,STARLINK-2657,549,546
2021-044U,48656,STARLINK-2701,549,546
2021-044V,48657,STARLINK-2734,548,546
2021-044X,48659,STARLINK-2717,549,546
2021-044AA,48662,STARLINK-2726,548,546
2021-044AB,48663,STARLINK-2667,548,546
2021-044AD,48665,STARLINK-2653,549,546
2021-044AF,48667,STARLINK-2735,548,546
2021-044AG,48668,STARLINK-2738,548,546
2021-044AJ,48670,STARLINK-2763,548,546
2021-044AK,48671,STARLINK-2745,548,546
2021-044AL,48672,STARLINK-2705,549,546
2021-044AN,48674,STARLINK-2712,549,546
2021-044AP,48675,STARLINK-2737,548,546
2021-044AX,48683,STARLINK-2756,548,546
2021-044AY,48684,STARLINK-2741,548,546
2021-044BA,48686,STARLINK-2629,549,546
2021-044BJ,48694,STARLINK-2748,548,546
2021-059A,48879,STARLINK-3003,559,557
1994-074EY,49035,RESURS O1 DEB,562,557
1994-074FA,49037,RESURS O1 DEB,561,541
1994-074FK,49231,RESURS O1 DEB,545,541
1994-074FM,49233,RESURS O1 DEB,551,547
1994-074FP,49235,RESURS O1 DEB,551,536
2021-102H,49402,KOSEN-1,567,539
2021-102J,49403,OBJECT J,564,536
2021-104C,49410,STARLINK-3147,542,538
2021-104F,49413,STARLINK-3157,541,538
2021-104H,49415,STARLINK-3159,541,538
2021-104Q,49422,STARLINK-3161,542,538
2021-104S,49424,STARLINK-3135,541,538
2021-104V,49427,STARLINK-3131,541,538
2021-104AL,49442,STARLINK-3098,542,538
2021-104AQ,49446,STARLINK-3099,541,538
2021-104AU,49450,STARLINK-3127,541,538
2021-104AV,49451,STARLINK-3125,542,538
2021-115B,49725,STARLINK-3218,541,538
2021-115L,49734,STARLINK-3238,542,538
2021-115P,49737,STARLINK-3225,541,539
2021-115R,49739,STARLINK-3155,541,539
2021-115AQ,49762,STARLINK-3195,541,538
2021-115AU,49766,STARLINK-3190,541,539
2021-115AV,49767,STARLINK-3192,541,538
2021-115AZ,49771,STARLINK-3201,542,538
1994-074GN,50138,RESURS O1 DEB,552,546
2021-125H,50163,STARLINK-3306,542,538
2021-125P,50169,STARLINK-3301,542,538
2021-125U,50174,STARLINK-3292,541,538
2021-125W,50176,STARLINK-3293,542,538
2021-125Z,50179,STARLINK-3283,541,538
2021-125AC,50182,STARLINK-3277,542,538
2021-125AD,50183,STARLINK-3281,541,538
2021-125AF,50185,STARLINK-3279,542,538
2021-125AG,50186,STARLINK-3274,541,538
2021-125AJ,50188,STARLINK-3275,541,537
2021-125AM,50191,STARLINK-3273,542,538
2021-125AQ,50194,STARLINK-3269,541,538
2021-125AY,50202,STARLINK-3256,542,537
2022-001H,50810,STARLINK-3348,541,539
2022-001L,50813,STARLINK-3349,541,538
2022-001X,50824,STARLINK-3340,542,538
2022-001AD,50830,STARLINK-3278,542,538
2022-001AH,50834,STARLINK-3331,541,538
2022-001AJ,50835,STARLINK-3310,541,539
2022-001AK,50836,STARLINK-3330,542,538
2022-001AR,50842,STARLINK-3302,542,538
2022-001AU,50845,STARLINK-3230,541,539
2022-001AV,50846,STARLINK-3308,542,538
2022-001AZ,50850,STARLINK-3312,542,538
2022-005B,51105,STARLINK-3350,541,538
2022-005J,51112,STARLINK-3374,542,537
2022-005N,51116,STARLINK-3243,542,537
2022-005X,51125,STARLINK-3387,542,537
2022-005Y,51126,STARLINK-3386,542,538
2022-005Z,51127,STARLINK-3370,542,537
2022-005AB,51129,STARLINK-3396,542,537
2022-005AC,51130,STARLINK-3395,542,538
2022-005AK,51137,STARLINK-3180,542,537
2022-005AS,51144,STARLINK-3185,542,537
2022-005AV,51147,STARLINK-3352,542,538
2022-010N,51468,STARLINK-3174,542,537
2022-016A,51714,STARLINK-3528,541,538
2022-016E,51718,STARLINK-3546,542,537
2022-016N,51726,STARLINK-3527,542,537
2022-016P,51727,STARLINK-3532,542,537
2022-016S,51730,STARLINK-3530,542,537
2022-016AA,51738,STARLINK-3515,542,537
2022-016AB,51739,STARLINK-3516,542,537
2022-016AK,51747,STARLINK-3446,542,538
2022-016AM,51749,STARLINK-3451,541,538
2022-016AQ,51752,STARLINK-3511,542,537
2022-016AR,51753,STARLINK-3507,542,537
2022-016AT,51755,STARLINK-3460,542,538
2022-017H,51775,STARLINK-3620,542,537
2022-017P,51781,STARLINK-3580,542,538
2022-017U,51786,STARLINK-3638,541,538
2022-017W,51788,STARLINK-3641,542,538
2022-017Y,51790,STARLINK-3631,542,538
2022-017AE,51796,STARLINK-3630,541,538
2022-017AH,51799,STARLINK-3637,542,537
2022-017AK,51801,STARLINK-3592,541,538
2022-017AW,51812,STARLINK-3610,542,537
2022-017BA,51816,STARLINK-3603,541,538
2022-022C,51854,STARLINK-3541,542,538
2022-022D,51855,STARLINK-3545,542,538
2022-022H,51859,STARLINK-3560,542,538
2022-022R,51867,STARLINK-3590,541,538
2022-022U,51870,STARLINK-3591,541,538
2022-022W,51872,STARLINK-3554,542,538
2022-022X,51873,STARLINK-3582,541,538
2022-022Y,51874,STARLINK-3574,541,538
2022-022AA,51876,STARLINK-3583,542,537
2022-022AC,51878,STARLINK-3575,541,538
2022-022AD,51879,STARLINK-3572,541,538
2022-022AE,51880,STARLINK-3566,542,538
2022-022AG,51882,STARLINK-3570,542,538
2022-022AK,51885,STARLINK-3584,542,538
2022-022AN,51888,STARLINK-3536,541,538
2022-022AR,51891,STARLINK-3549,542,538
2022-022AU,51894,STARLINK-3595,541,538
2022-022AX,51897,STARLINK-3598,542,538
2022-025B,51957,STARLINK-3694,541,539
2022-025C,51958,STARLINK-3692,542,538
2022-025G,51962,STARLINK-3697,542,538
2022-025H,51963,STARLINK-3675,542,538
2022-025N,51968,STARLINK-3681,541,538
2022-025R,51971,STARLINK-3669,541,538
2022-025Z,51979,STARLINK-3656,541,538
2022-025AB,51981,STARLINK-3635,541,538
2022-025AE,51984,STARLINK-3664,542,538
2022-025AN,51992,STARLINK-3643,542,538
2022-025AP,51993,STARLINK-3648,542,538
2022-025AS,51996,STARLINK-3538,541,538
2022-025AT,51997,STARLINK-3589,541,539
2022-025AX,52001,STARLINK-3659,541,538
2020-046V,52031,MINOTAUR 4 DEB,556,537
2022-029P,52101,STARLINK-3703,541,539
2022-029R,52103,STARLINK-3705,541,538
2022-029U,52106,STARLINK-3670,542,538
2022-029W,52108,STARLINK-3698,541,539
2022-029Y,52110,STARLINK-3687,541,538
2022-029Z,52111,STARLINK-3708,542,538
2022-029AD,52115,STARLINK-3685,541,538
2022-029AG,52118,STARLINK-3743,541,539
2022-029AT,52129,STARLINK-3661,542,538
2022-029AZ,52135,STARLINK-3729,541,538
2022-029BA,52136,STARLINK-3720,542,538
2022-029BD,52139,STARLINK-3730,541,538
2022-041B,52262,STARLINK-3761,542,538
2022-041G,52267,STARLINK-3748,542,538
2022-041H,52268,STARLINK-3746,542,538
2022-041J,52269,STARLINK-3791,541,538
2022-041Y,52283,STARLINK-3789,542,538
2022-041AD,52288,STARLINK-3776,542,538
2022-041AF,52290,STARLINK-3772,542,538
2022-041AG,52291,STARLINK-3773,542,538
2022-041AL,52295,STARLINK-3765,542,538
2022-041AP,52298,STARLINK-3760,541,539
2022-041AQ,52299,STARLINK-3759,541,539
2022-041AR,52300,STARLINK-3769,541,538
2022-041AW,52305,STARLINK-3724,541,538
2022-045B,52332,STARLINK-3831,541,539
2022-045D,52334,STARLINK-3880,541,538
2022-045F,52336,STARLINK-3823,542,538
2022-045G,52337,STARLINK-3797,542,538
2022-045H,52338,STARLINK-3815,541,538
2022-045P,52344,STARLINK-3851,542,538
2022-045T,52348,STARLINK-3829,541,538
2022-045U,52349,STARLINK-3819,542,538
2022-045AC,52357,STARLINK-3821,542,538
2022-045AE,52359,STARLINK-3853,542,538
2022-045AG,52361,STARLINK-3728,541,539
2022-045AK,52364,STARLINK-3820,541,538
2022-045AW,52375,STARLINK-3785,542,538
2022-045AX,52376,STARLINK-3767,542,538
2022-045AZ,52378,STARLINK-3806,542,538
2022-049A,52451,STARLINK-3870,542,538
2022-049B,52452,STARLINK-3909,541,538
2022-049F,52456,STARLINK-3896,542,538
2022-049M,52462,STARLINK-3903,541,539
2022-049P,52464,STARLINK-3904,541,538
2022-049T,52468,STARLINK-3864,542,538
2022-049W,52471,STARLINK-3862,542,538
2022-049AM,52486,STARLINK-3918,541,538
2022-049AT,52492,STARLINK-3916,542,538
2022-051J,52541,STARLINK-3845,541,539
2022-051L,52543,STARLINK-3926,541,539
2022-051N,52545,STARLINK-3939,542,538
2022-051Q,52547,STARLINK-3869,541,538
2022-051U,52551,STARLINK-3969,541,538
2022-051Y,52555,STARLINK-3949,541,538
2022-051Z,52556,STARLINK-3763,536,534
2022-051AE,52561,STARLINK-3955,542,538
2022-051AF,52562,STARLINK-3957,542,538
2022-051AG,52563,STARLINK-3942,542,538
2022-051AJ,52565,STARLINK-3911,541,538
2022-051AK,52566,STARLINK-3938,541,538
2022-051AM,52568,STARLINK-3930,541,538
2022-051AV,52579,STARLINK-3893,542,538
2022-051BC,52586,STARLINK-3910,541,539
2022-052G,52604,STARLINK-4013,542,538
2022-052K,52607,STARLINK-3947,542,538
2022-052Q,52612,STARLINK-4002,541,538
2022-052S,52614,STARLINK-3982,541,538
2022-052V,52617,STARLINK-3996,541,538
2022-052W,52618,STARLINK-3983,542,538
2022-052AA,52622,STARLINK-4008,541,539
2022-052AH,52629,STARLINK-4022,542,537
2022-052AJ,52630,STARLINK-3989,542,538
2022-052AP,52635,STARLINK-3978,542,537
2022-052AR,52637,STARLINK-3961,541,538
2022-052AT,52639,STARLINK-3968,542,537
2022-052AW,52642,STARLINK-3971,542,538
2022-052BC,52648,STARLINK-3854,542,537
2022-053B,52657,STARLINK-4084,542,537
2022-053D,52659,STARLINK-3960,541,539
2022-053K,52665,STARLINK-4064,542,538
2022-053R,52671,STARLINK-4071,542,538
2022-053AB,52681,STARLINK-4068,542,537
2022-053AD,52683,STARLINK-4039,541,538
2022-053AK,52689,STARLINK-4078,541,538
2022-053AL,52690,STARLINK-4035,541,538
2022-053AR,52695,STARLINK-4041,541,538
2022-053AW,52700,STARLINK-4034,541,538
2022-053BA,52704,STARLINK-3999,541,538
2022-053BD,52707,STARLINK-4007,542,538
2022-062A,52830,STARLINK-4091,541,538
2022-062K,52839,STARLINK-4048,541,538
2022-062P,52843,STARLINK-4188,542,538
2022-062T,52847,STARLINK-4206,541,538
2022-062Y,52852,STARLINK-4184,542,538
2022-062AE,52858,STARLINK-4198,541,539
2022-062AG,52860,STARLINK-4191,542,537
2022-062AP,52867,STARLINK-4126,541,538
2022-062AQ,52868,STARLINK-4261,542,538
2022-062AR,52869,STARLINK-4266,542,538
2022-062AY,52876,STARLINK-4200,541,538
2022-062AZ,52877,STARLINK-4214,542,538
2022-062BC,52880,STARLINK-4186,541,538
2022-062BD,52881,STARLINK-4192,541,538
2022-072B,52936,OBJECT B,562,552
2020-046AF,52978,MINOTAUR 4 DEB,554,540
2022-076A,52986,STARLINK-4260,542,538
2022-076E,52990,STARLINK-4286,541,538
2022-076N,52998,STARLINK-4254,541,539
2022-076T,53003,STARLINK-4255,541,539
2022-076AH,53017,STARLINK-4281,541,539
2022-076AS,53026,STARLINK-4119,542,538
2022-076BA,53034,STARLINK-4151,541,538
2022-077D,53046,STARLINK-4331,563,563
2022-077F,53048,STARLINK-4355,564,562
2022-077M,53054,STARLINK-4339,563,562
2022-077P,53056,STARLINK-4314,564,562
2022-077U,53061,STARLINK-4308,563,563
2022-077V,53062,STARLINK-4311,564,562
2022-077X,53064,STARLINK-4313,564,562
2022-077Z,53066,STARLINK-4309,565,561
2022-077AA,53067,STARLINK-4306,565,561
2022-077AB,53068,STARLINK-4325,564,562
2022-077AW,53087,STARLINK-4329,565,562
2022-083B,53133,STARLINK-4154,541,538
2022-083H,53139,STARLINK-4185,541,539
2022-083V,53151,STARLINK-4040,542,538
2022-083W,53152,STARLINK-4045,542,538
2022-083Y,53154,STARLINK-4077,542,538
2022-083AC,53158,STARLINK-4054,541,539
2022-083AF,53161,STARLINK-4055,542,538
2022-083AJ,53164,STARLINK-4116,542,538
2022-083AQ,53170,STARLINK-4095,542,538
2022-083AV,53175,STARLINK-4292,542,538
2022-083AZ,53179,STARLINK-4276,537,535
2022-083BA,53180,STARLINK-4258,541,538
2022-083BB,53181,STARLINK-4273,541,539
2022-083BE,53184,STARLINK-4257,536,534
2022-084B,53190,STARLINK-4332,565,561
2022-084F,53194,STARLINK-4382,564,562
2022-084H,53196,STARLINK-4407,564,562
2022-084L,53199,STARLINK-4395,564,562
2022-084N,53201,STARLINK-4405,564,562
2022-084T,53206,STARLINK-4408,564,562
2022-084AQ,53227,STARLINK-4366,565,561
2022-086C,53244,STARLINK-4125,541,539
2022-086G,53248,STARLINK-4135,541,539
2022-086AS,53282,STARLINK-4164,542,538
2022-086AT,53283,STARLINK-4175,541,539
2022-097H,53395,STARLINK-4534,541,538
2022-097K,53397,STARLINK-4515,542,538
2022-097N,53400,STARLINK-4520,542,538
2022-097P,53401,STARLINK-4525,542,538
